Date,AAD.DE,ADS.DE,ADV.DE,AFX.DE,AIR.DE,ALV.DE,ARL.DE,BAS.DE,BAYN.DE,BC8.DE,BDT.DE,BEI.DE,BMW.DE,BOSS.DE,BVB.DE,BYW6.DE,CBK.DE,COK.DE,COM.DE,CON.DE,DAI.DE,DB1.DE,DBK.DE,DEQ.DE,DEZ.DE,DLG.DE,DPW.DE,DRI.DE,DTE.DE,DUE.DE,EOAN.DE,EVD.DE,EVT.DE,FIE.DE,FME.DE,FNTN.DE,FRA.DE,FRE.DE,G1A.DE,GBF.DE,GFT.DE,GIL.DE,GLJ.DE,GMM.DE,GSC1.DE,HEI.DE,HEN3.DE,HNR1.DE,HOT.DE,IFX.DE,INH.DE,JEN.DE,JUN3.DE,KRN.DE,KU2.DE,LEO.DE,LHA.DE,LIN.DE,LPK.DE,LXS.DE,MAN.DE,MLP.DE,MOR.DE,MRK.DE,MUV2.DE,NDA.DE,NEM.DE,PFV.DE,PUM.DE,QIA.DE,QSC.DE,RAA.DE,RHK.DE,RWE.DE,SAP.DE,SBS.DE,SDF.DE,SGL.DE,SIE.DE,SIX2.DE,SKB.DE,SPR.DE,SZG.DE,SZU.DE,TEG.DE,TKA.DE,TTK.DE,UTDI.DE
2017-04-21,6688,926045,250043,186784,155547,2105095,523854,3303999,2830993,42212,19923,464020,2363017,421600,230354,15635,12190230,103762,15136,382996,4039527,472760,17842867,225247,132021,534832,4316777,75175,11309211,425288,15464254,72785,1006769,111685,629919,450828,217985,1537319,1330755,90380,39992,32320,22695,63266,13317,604201,535445,100594,48547,4483412,24793,133126,74606,37555,3266,255716,5128583,0,52895,305148,53679,87886,116525,417507,856706,237719,114384,25068,40880,410678,203848,4351,72760,4390363,3389188,19476,932478,246484,2669702,12239,15052,99278,351592,285733,248457,2541343,26734,302974
2017-04-24,11155,907294,374980,102084,309748,2726024,691993,3769964,3312502,49154,27199,318995,3070174,303956,186157,24004,45953920,176306,53731,550978,5466964,543460,44328930,180564,273284,546645,6125196,151829,15136355,353742,18894764,170472,1107604,114573,839597,541527,251034,1606031,956952,203277,193991,33739,66930,52519,8762,1098171,508568,339617,78726,5051192,27019,184139,225751,46347,5897,253242,8425218,0,40842,560583,82531,252758,170497,505008,1130666,263480,173541,27843,104290,470643,266465,4906,68724,5379402,3468037,20113,1426897,368489,4252272,75119,31262,259764,444043,522331,282321,2563062,47976,510070
2017-04-25,8467,531546,536604,85973,120083,1399313,416978,2079206,1906682,39566,33979,305110,1681180,226421,66068,15359,14582733,58960,11973,976103,4786461,489865,16819072,162014,518568,710889,3045631,95205,8590607,515440,9686762,85355,825434,96196,593222,381124,174585,1510342,789982,315282,151509,26526,26838,76800,2387,423988,406987,134040,60283,3647103,14082,153800,111012,35989,10195,197970,3448927,0,102326,291694,99574,89817,86734,564134,787725,231704,135981,25689,132660,291095,160801,4444,85662,3649388,2361529,6836,850383,302622,2055621,19730,14663,192989,369559,1534673,306273,3364380,18610,374549
2017-04-26,8842,468211,501833,65847,218344,1077907,398370,2289769,2023110,53554,45295,350147,2013349,433536,109442,42388,12911510,63064,15465,483718,4549271,331002,17464281,203151,525713,490287,3228355,189234,7248069,343726,10439934,466966,1268468,99557,584700,379805,166938,1076421,815858,236078,93783,14636,59526,59505,2475,415528,413928,128817,49265,4197271,22986,157676,249177,42051,11481,175980,4517647,0,46686,285812,80547,151630,119662,387773,1158902,106427,274305,33235,147880,421527,574431,3516,110741,2846805,2315978,9558,871244,296020,1799391,75877,17795,196833,349722,730002,242672,2159808,22463,308501
2017-04-27,7582,489836,2021874,151683,208511,1149415,410001,3386940,4155382,56894,25153,417895,1678073,190999,259476,36192,12815849,76706,23897,542736,3794586,787651,20925985,210209,942411,421661,3382912,158493,9445152,227026,10497475,171360,552085,488471,468940,450710,157668,1016542,543064,211711,74815,30697,42990,278440,1618,491741,718112,111547,59405,4579215,15948,145884,142169,88444,12987,183272,8924652,0,19527,276129,58184,125300,123276,390989,1142574,120695,315852,18128,40650,348893,332807,4914,113770,2912611,1882578,6403,1821965,173228,1642508,33104,30789,221795,272060,638526,226027,2907746,31725,540786
2017-04-28,8128,652878,901579,86348,141507,1363122,352859,2632064,4565759,73524,36765,381789,1714974,259983,446070,20199,12566291,147304,29985,787144,3910427,545163,15518130,677322,684227,636864,7081978,77310,11517264,267170,12604903,189379,747171,308599,749026,633225,275053,1217116,605739,160589,148571,31284,72630,69961,1748,669271,553132,148539,72035,3429041,21401,115798,194099,68511,17916,307271,5216327,0,68452,429232,78148,106069,83685,505423,721186,131632,379440,26457,55680,393026,107608,6429,100261,3872052,2482055,6531,1108927,257728,1959070,50250,37197,207814,288538,1224906,315847,2450511,33056,420317
2017-05-02,14232,625631,1392161,86559,97126,1605813,442479,2615196,2691603,56842,22827,370256,1864875,358617,244266,20975,8933100,112462,11507,692377,4045988,652049,10861591,354319,327356,463430,4151713,136692,10671639,380610,9925962,121902,863106,174088,927059,584479,212462,1294413,713484,214469,192590,27312,74970,71341,8309,892164,468812,255966,106800,3493781,26922,233254,198120,53710,26012,193130,4691168,0,36032,324331,162022,87602,124659,557563,629618,129288,240831,34578,61630,526761,165343,6804,140485,3375941,2073647,6399,1524205,644003,1773659,39944,33200,197039,591021,641435,264496,2489476,44407,340560
2017-05-03,6745,717246,1143713,65266,127067,2725755,370090,2110103,2435306,67848,20170,347054,1663461,1208606,82679,25515,12567779,81442,14830,345089,3212749,391317,9924916,242990,374343,767493,2350858,98755,7595394,325244,11568346,96199,815947,137328,961528,372018,163288,1865928,493922,209881,132710,25015,71913,102129,4309,592596,355930,178366,75398,4140706,14148,177086,274297,60729,16845,184244,3920821,0,21575,307280,60463,55499,255222,269374,406790,180101,289794,32226,24760,584546,215779,13895,96244,2942442,1705983,10312,1033689,532945,1555741,23646,20760,182323,568690,503088,294005,1378625,24837,298564
2017-05-04,20068,831808,873326,82058,160123,2081945,483400,2476782,1906915,53476,18947,436956,2232748,446435,143375,28177,14706904,89924,14127,529039,3624940,444057,13034848,186358,564890,350375,3412249,81013,8943563,362072,20530824,205967,694064,249748,586355,968411,330453,1221127,675409,136603,76657,20206,42870,60253,5199,801646,568193,172546,61510,7386507,28409,217149,256156,40898,15118,139292,4605706,0,81145,426905,62473,97220,131738,297818,584178,288439,100932,22521,39500,497925,122762,8749,157423,3903572,1840994,18283,1152775,856249,1892189,37253,30013,128134,392546,407308,695950,2305027,30549,403930
2017-05-05,11532,818710,797577,78512,107349,1661641,282492,2927832,2148108,43078,25223,312459,2668487,259979,164391,19786,13991654,120120,40358,421343,3791930,374146,15467921,163178,348733,565507,3239099,158702,9335901,456312,20059732,104627,578901,158034,562350,568293,223820,1133232,865668,141609,92510,26280,46113,66916,1521,1013875,330622,135630,49921,4314427,13782,258584,171375,38997,8972,157952,7933113,0,47499,433541,60525,30762,119079,325387,564529,133804,121197,20745,29970,394434,232755,9017,141431,3451675,2007569,14875,2504844,690245,2071637,26626,15563,218129,368370,478634,455972,2303149,29111,423118
2017-05-08,14278,656708,882006,97456,153396,1405210,394756,2568102,2013801,31132,16216,267978,2263707,345443,602131,21130,17281059,53798,25747,276352,3034172,390130,15047178,248181,384677,634605,2706777,167737,12589938,415970,13455502,93652,1239740,174861,550939,432208,179022,844416,740343,126986,151911,31903,54216,48774,6686,591932,385916,233087,70229,4748186,18706,294789,127750,38629,10384,348491,5528811,0,15461,496530,49739,163874,121498,521532,485277,192761,109995,10484,70960,395036,1628980,7492,87847,2684375,1798041,9913,1643350,433075,1844319,54085,18970,162886,348453,777899,795052,2428285,16278,237257
2017-05-09,14273,497189,519310,151439,147974,1235689,418900,2307444,1467441,56752,20588,241328,1914241,277549,236832,16563,20938711,32080,24843,446850,3091372,336103,12960767,251204,465084,1174835,3464834,209078,7560341,274838,32514013,148470,1075679,112864,629872,620513,449155,918638,1146693,99962,104268,13593,45381,43228,11543,619229,354908,292434,79789,3605068,21291,176785,78224,54122,8253,145829,4207872,0,25091,373137,73096,358014,136559,385887,924730,118168,197256,25938,52830,618175,1249625,6910,154493,3333965,1851229,9809,2201504,311386,1428277,24921,29319,198037,236284,740832,530961,1700426,46797,298185
2017-05-10,10285,732327,982872,91858,95071,1139594,432604,2198506,1490457,95928,184058,271633,1926305,245912,196843,6825,14573178,73992,34052,471887,2376872,308185,19087942,246088,337032,614546,2346157,192871,9521446,414810,22158490,164171,2845370,135379,583674,469151,337557,947242,2220791,115982,87721,15944,37203,62956,3538,1170612,346738,277699,103785,5764369,18609,162748,82713,61165,10533,844430,7745160,0,29630,371986,55896,127885,118549,380252,678072,186710,72321,20420,24210,402730,753565,5682,128763,2428513,2291446,3612,1379780,282503,1349100,50075,14785,185043,255271,418489,361476,1492396,42948,301875
2017-05-11,11921,927041,486514,189125,92877,1270277,465259,2380862,1591134,75948,196272,272156,2727611,333309,285426,33777,11706046,183328,42700,390880,2647382,283671,12631862,168889,314316,477604,6313709,381147,9350643,493520,18393984,158909,2510921,69672,525208,500240,167973,805717,1075670,157090,418063,11018,41037,54897,2637,879785,566521,203555,130165,4393804,28060,299867,77860,39992,14807,426144,5988814,0,95708,730671,82527,261852,140485,234252,623082,175929,88476,12549,90620,537916,534039,4307,67895,2228633,1795960,14109,1122956,566041,1357503,32895,29922,226407,373871,366916,541182,2407620,24140,400619
2017-05-12,4646,615639,600606,159495,87275,1312764,1441552,3874954,1722289,80398,150390,279841,2348529,600076,175204,18200,8299627,229352,59459,334313,2974449,473550,10549330,204290,383091,685267,4192297,2895416,28413467,754560,12903026,137958,1657664,54506,570984,2621896,411368,957777,1124081,171394,134839,18167,35526,56438,4381,583903,359220,281954,98237,2956975,22643,331731,72212,34751,8842,250017,5279161,0,77495,636576,69586,121284,258765,430694,535847,484889,98670,27672,76100,354427,535845,4321,67196,2060554,1693114,8879,570611,650029,1382338,25843,13001,200133,405395,300880,481365,6294623,32615,3607248
2017-05-15,17994,459789,684429,193702,43537,1042894,420534,3844064,1415876,34472,79103,221566,1555557,194850,187579,18029,11551167,216396,30056,201176,2241311,294073,10717434,233973,378823,679340,2223296,1001336,11700765,378120,11780458,119351,1084168,63408,593372,587953,172756,999403,896906,157724,115362,17175,29283,47440,6794,447521,376397,183948,64807,5282439,22232,217177,63852,67955,4727,204389,3649081,0,59852,510809,66406,47671,145027,334995,451272,287522,126975,12003,40040,274699,509739,6043,94744,5862018,1233037,4981,2848090,378738,1298312,48822,16917,275387,331048,532406,439633,2339572,24002,960062
2017-05-16,21864,381182,517792,101476,56067,899931,282818,2282718,1876151,42834,67043,337039,1615215,308403,73745,21437,9365407,70198,68669,361728,2819113,391349,11089088,326308,375694,955280,2247510,716534,9875624,373324,10346390,120236,1284172,56743,654158,646248,130941,946351,898193,238982,96430,72674,24129,41776,7710,537585,373556,150519,66948,3684478,25258,130173,93179,50944,25942,147062,3614514,0,68997,379333,102829,102865,140872,344385,429061,259728,195600,17236,37520,346466,980314,6232,89579,3241030,1498344,7146,2048248,647440,1385632,57953,12057,187248,387106,564734,443556,5416078,47204,785980
2017-05-17,11712,542158,513660,149515,80546,1484197,388179,2844320,2116045,89618,50317,296815,1887198,361621,337294,45167,14310854,114626,38703,448421,3426526,827089,18393781,235235,410707,530236,2756787,286658,9977918,444570,14287354,110355,3920972,116238,1052172,526290,209218,985696,1645468,484450,121412,32109,47565,124080,5374,793267,381329,146489,86210,5406513,31507,173664,108943,47172,8145,247283,5011700,0,62456,391039,106663,111075,266560,424453,550053,244782,108732,24145,34990,348431,839578,4942,74360,3348542,2261734,22620,1920351,1090544,1773655,61026,42766,181087,381831,446000,657199,7702457,49936,512045
2017-05-18,13838,734082,682367,166160,131590,1824991,462303,3321997,2863694,119404,44676,508002,2760266,392145,521558,27518,19752673,204736,27885,406921,5212009,1128607,21027399,283633,512325,753948,3352195,339053,11610681,427126,13175778,139746,3972231,138883,837956,825537,244699,1260976,1476266,327074,177400,29382,40299,200185,20369,1564203,508589,161066,119171,6981181,83637,263749,176142,104713,17307,265720,6357258,0,85698,423266,98311,183484,228396,575565,681408,265240,151902,16494,51150,370104,324176,8092,163088,3265741,2457543,13190,1251616,634389,2375825,74439,58064,183127,372520,1161528,636335,3513571,38035,661841
2017-05-19,9742,860362,459009,57413,49588,1580610,460515,2784821,2232868,112348,46758,555029,2530349,363162,186083,19642,10734938,70992,16232,397021,3836243,450081,16120605,230014,347752,311571,3189433,316412,18520171,303592,23755759,189971,1580347,101535,769372,525291,282290,1275095,1268463,227414,260825,19970,52935,55739,15298,941708,450247,138179,57453,4100709,25932,96153,121930,76881,16036,159650,2993235,0,31280,236936,139296,219490,287474,634185,539507,199702,162609,10810,63110,422741,461367,4779,109530,9502222,3092881,7017,3750262,409602,2437369,42166,31311,156219,227903,1355825,755688,3352603,51643,461878
2017-05-22,9952,815418,620261,70856,57409,1230170,369202,1929269,1236132,39994,20617,246547,1357947,269637,433719,14000,8803686,85966,18862,317624,3061817,298425,9033530,331446,230697,705661,2205601,178985,10646329,244560,12057526,127850,1874464,78505,400686,840500,216788,783184,724446,225833,115943,44538,29217,41147,14120,662116,279134,104809,51610,3679760,31713,122533,84927,37981,9767,123834,1791807,0,63793,306326,122425,377164,140044,418745,319579,168701,210453,13150,28880,248120,602568,4824,89917,5557538,1665113,2852,1271205,363552,1685118,24703,47557,254815,156043,1062432,590998,1609359,49918,428486
2017-05-23,10936,513269,630914,38308,63399,1020745,302320,1601059,1981456,100658,23666,188008,1891517,447713,159940,20853,11127551,221686,17964,277474,6589962,388243,9064866,329998,217288,499075,2320471,211194,9975148,279368,21299782,101469,908260,58355,443617,567957,300997,752804,616659,187802,87359,33873,46632,42812,5930,483199,341408,110836,79416,2675628,27481,158235,85838,55472,6873,158812,3388941,0,45868,370948,74699,276951,292023,517892,462379,175868,167016,43726,42200,282671,1189889,4629,54284,4061008,1435159,3398,766340,395579,1429879,33214,56821,190529,211248,1008906,622474,2801159,21258,383942
2017-05-24,8803,467193,662598,111923,55690,889495,231889,2020730,1288331,40490,53137,232977,1362796,587671,252465,35009,6868826,246146,31353,313930,6059924,410187,9328569,266675,123217,284422,1521009,274114,9665664,174266,11430214,196907,631877,42518,475701,604493,214499,721327,761717,149631,67743,19377,49998,43950,17921,455610,244825,107674,75085,4543491,35787,119060,63483,36963,5260,158404,3467300,0,31115,272746,94428,221063,519900,423869,310400,114871,274704,35078,32240,355236,853066,3653,150221,2632763,1448107,25132,832060,282003,1203390,28989,28623,196330,211526,1095757,426249,1674501,21267,471251
2017-05-25,2411,612923,478014,49970,33888,777568,314759,1468390,1226283,34336,23243,139726,1067356,213090,201709,14421,8866682,77508,6144,198611,2992434,193543,7423946,159210,172293,419690,1756037,225726,6352502,124236,7109174,79741,484365,58570,416153,342772,90146,507094,588081,138485,44945,14174,32799,54124,6043,363563,227435,61524,59154,3254342,24706,67561,33420,16219,3605,93215,3541579,0,7685,280766,70039,113102,142653,237250,295885,164670,141375,15945,22740,280878,190073,3109,51971,2948129,1209328,5989,541589,127874,1264311,20656,14784,57614,248611,416365,364023,2638580,37099,192885
2017-05-26,5525,551430,276025,74453,48318,888223,423364,1929195,1448604,39402,47195,161089,1817563,289165,370061,22037,11995289,59100,19214,287184,3349876,226083,14144756,160250,185617,367477,1551495,140082,7080322,196438,11817979,176859,541792,69113,518353,381227,117000,767574,588940,109850,52812,54320,67914,59684,44212,321071,222725,81577,46762,2020666,38531,72512,70841,21832,5742,249753,3091967,0,52551,323302,135990,95465,184031,254783,321743,213307,241080,26522,35810,250984,711416,4981,65070,2522798,1359870,7072,866971,248325,1408300,39200,21010,118711,267196,513257,498756,2134082,22121,313756
2017-05-29,5260,290186,392672,47482,18388,632768,293658,1070063,663642,31076,19716,90532,738074,210982,394844,5563,5421851,75218,7936,165451,1791439,149360,5104433,124541,161543,155014,700417,158188,5850447,126956,5424701,97232,451144,69676,148109,583641,63867,276550,328444,138611,60770,23122,43005,38170,12401,243882,119346,54925,18008,1513280,16312,73180,64498,13589,3958,102125,1709960,0,59155,1119937,62170,91664,134030,154337,322030,140088,134199,30559,15390,101081,425125,1675,40681,1490998,919317,4273,454217,472369,607051,20821,19716,74963,110167,313387,136267,924738,17177,208736
2017-05-30,11604,537842,317112,117187,25239,1007581,357220,1748666,1125132,29748,24680,225261,1366393,291872,404605,46022,11818705,73216,18127,274928,2990447,432583,12553512,130231,236918,262124,2642049,255244,9982048,226974,8458613,196507,518147,53405,386947,579484,156616,890768,576294,361522,85216,25176,28449,37588,44631,631157,321635,86850,39603,3262391,27973,68299,61373,20761,6788,196858,3477939,0,14210,943191,47629,228268,211069,339628,440829,124764,199305,29028,18620,276605,565988,4517,100678,2169049,1372501,36077,774434,426599,1297575,32512,17362,181402,194429,435830,311119,1514485,59622,733610
2017-05-31,5851,977853,275241,155325,45263,1698463,483223,2968691,2735994,86194,45344,367710,1699913,559195,286676,23990,17005359,195316,16833,443848,4282853,481292,20710452,183466,286650,431146,7199669,211475,19162776,320286,27304752,161730,881066,88148,1071100,898561,233195,1329770,943224,273418,84764,213110,54654,152362,167601,783172,547196,180080,111620,4755199,29876,116018,107744,50774,20005,245373,4411495,0,43258,771686,166568,164262,215511,592263,887649,173780,329157,27320,41530,793085,522734,7128,113277,7159700,2430412,8924,1258768,324319,2266311,47998,31151,517699,280895,652147,348913,2423511,105419,741150
2017-06-01,4295,551414,482403,106513,90423,847191,428308,1830702,1597039,50042,22954,270154,1952537,316123,208245,16858,10146870,186014,22581,415081,4025852,420019,15160621,282589,419591,384189,2777095,342730,10565980,403976,13654412,144367,706236,67805,656565,912106,217935,1018587,622057,182247,120984,31506,53673,28480,9833,308884,250444,116066,61178,2620780,18530,137248,69609,27444,8962,251148,4746947,0,39538,423896,76336,122016,153617,483711,481533,154315,218235,10343,46720,487336,1054786,3827,70145,4940541,1596601,8122,944852,172581,1364129,37954,51023,218329,226124,442418,302868,2667821,104595,354780
2017-06-02,5062,496966,452513,113100,57368,1340157,417169,2485532,2377696,40678,48714,269866,1931083,160483,232700,14400,13376499,227954,26337,474315,4152509,308626,14946673,190252,567621,551914,2059430,313187,8035313,268412,12870831,124173,785238,91671,579364,696378,226191,940912,662259,135545,108077,45090,56817,65669,17903,376369,322018,108738,50227,3726792,26776,76337,88249,36047,7062,198119,5566934,0,36851,490937,70279,136947,225076,305357,503524,282503,154311,11727,38140,318749,710895,4187,89880,3634921,1875186,3492,1128226,517634,1687396,31995,61172,183668,159855,849189,412946,1734155,86385,343850
2017-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-06,5650,530780,407733,166941,70623,1470483,356978,2161210,2214131,41834,56531,254311,1925519,238286,510111,15681,10866410,99984,64746,295483,3453813,484131,12042231,221561,559886,680259,2898734,366775,8048585,180612,25116302,191321,1044147,64605,563944,696118,185445,1103991,1027893,224313,67252,36450,38250,76940,26623,691420,328839,126216,71160,3983189,42640,118034,114721,36059,16056,170156,5760043,0,43682,344100,94033,246229,288099,316926,641363,219354,156132,20226,41770,699143,356188,4356,64456,6508786,2122393,8446,991871,313875,1621091,37524,39550,129681,291735,823441,323611,1939038,52608,514280
2017-06-07,3452,748764,189982,104868,127235,1036479,400343,1948560,2127761,36178,38803,305066,1160342,255967,209531,14670,13165311,135012,12485,350510,2586092,444379,11052519,200098,330786,816326,2227722,223755,8712868,157928,46613272,142254,641645,63337,563903,563501,147666,945953,839680,157960,74460,32585,22620,68097,19494,604599,389694,116185,77085,3346306,16545,68362,69233,21750,5840,171506,3475857,0,32264,391345,50898,107114,160266,301368,448323,134536,92727,10414,47200,507866,210441,4001,94149,15354490,1696764,4501,829697,354597,1452502,29938,35835,151081,117332,542876,349395,1739874,22938,278112
2017-06-08,3110,536891,335559,135961,119832,1041731,379209,1563565,1674062,66550,28547,307868,1554382,270138,233110,12179,17320606,105718,10136,329291,2561811,219832,12403291,241887,258065,294267,2152526,453321,7181555,266282,25874986,180379,881997,68456,497410,387544,144193,887049,649643,222613,62619,33649,42993,83551,11649,432680,353968,135690,59257,3292771,20482,116480,95134,40985,9665,521258,3088855,0,19232,483803,77013,174900,173362,237291,472421,155900,76086,28895,35610,313657,293332,7063,80648,7518075,1335134,3976,915327,339053,1090408,32593,48865,188211,198601,450509,207085,3006333,36791,334145
2017-06-09,8886,910658,255589,99674,91305,1154287,289899,2949451,1539356,42754,29091,314909,984708,296213,250898,13228,16495053,63480,12642,302844,2641147,339590,11583710,180103,262654,356871,2032449,454492,7832261,212834,15157954,132779,1213870,52531,703760,366724,132173,898831,523408,218072,61700,32990,24207,56979,14819,1268289,330725,95802,63750,3644462,19325,104267,66055,36857,4961,182611,6496461,0,60641,733936,86755,95363,157358,244920,348438,157684,88881,76807,28440,236292,265196,2917,68853,6268180,1540772,8100,1382044,747396,1412237,20849,28444,192607,226110,691789,196803,2726788,35964,295304
2017-06-12,7400,699432,606388,112942,47357,1031009,259229,1836218,1824852,59882,24773,300186,1742216,399244,354656,12562,11242063,134080,17478,539020,4544238,223824,10643256,200825,603041,1321835,2133633,254310,8629768,247258,13956678,82124,1316042,81488,610096,742140,166049,883413,382971,127560,108295,25692,30522,76670,4161,818257,303256,87995,73253,14372070,27755,184356,65712,36440,5711,218621,4705849,0,94888,391382,65690,137318,189139,213608,441269,111622,278298,47075,45230,419366,493618,3180,63083,4229685,3619599,12920,2850273,509681,1756174,35522,45561,162145,214351,275743,230927,1958604,27806,364128
2017-06-13,16349,841699,316622,107644,34127,1267959,333979,1744153,1835134,25878,156559,398860,929682,351297,278072,19884,9891167,76808,20121,341625,2270434,362079,7489654,185558,495465,981963,1971365,190497,8659048,205850,12380558,110748,977019,79910,592478,691700,229557,764535,603203,141612,83877,13862,28974,53655,2023,1009950,303257,127927,46907,7514769,23974,89195,110358,35522,3398,456588,5036642,0,52506,282902,48667,102392,117090,293784,473410,151674,111330,48886,63250,353141,160438,4139,49170,2334645,2019182,4316,2084178,360595,1466635,23020,36994,179480,715880,424780,215787,2038916,27255,312250
2017-06-14,16758,973267,392643,83741,139159,1904903,331119,2352408,2674319,49794,42703,406097,2438550,322294,87354,17385,17236875,123364,23657,481823,3678420,503885,13744963,201827,182368,756568,5324156,163177,11484597,308396,14786190,188177,1180546,85703,661509,794797,121066,1170222,629927,417510,52581,28648,48291,65141,4642,742361,423940,225276,81334,5171974,24416,91119,70632,43612,4448,276708,4137443,0,19450,376840,90504,130990,138710,284884,649928,223275,125847,79654,35360,544756,201206,3670,99007,4914813,2510425,7102,1217900,620396,1890769,43853,19795,179109,432962,513198,276831,2032548,52200,403268
2017-06-15,5728,1022877,387075,101733,100467,1907340,326611,2914578,2879646,44750,42529,339606,1980581,412687,203667,10455,11039380,95688,10042,457782,4207551,524670,14660833,243269,207610,714513,3876127,96017,35376334,212882,12888067,112955,959867,73416,591468,511560,112710,1236779,489616,171739,54073,20024,31416,131150,3515,670704,449443,118796,68044,5645794,23103,113060,65971,43640,4071,221703,4489828,0,22743,464204,68762,164321,152509,468463,797327,198194,122763,45044,55990,412908,942749,3996,80186,3316522,2538878,8729,1134002,305720,2396839,38164,48999,197364,282680,452256,294669,2530391,63313,336588
2017-06-16,7043,1856697,350242,202214,180290,3400340,327709,8527036,6721349,97126,43638,561874,3149044,439903,315883,50405,24155681,135170,52466,584274,9209382,962427,41494790,837123,385078,927403,8402321,455221,25497931,651814,37575283,457669,984810,151068,1203538,1383518,360648,2376219,1018032,406033,81581,28821,66621,72425,9287,1722928,755026,248746,124587,7922552,35936,269345,98395,100996,13534,283106,4272087,0,15454,625698,147699,364706,304769,807048,1777280,763723,240015,203729,58250,1186508,519757,19360,327673,6829564,5850270,8107,2507244,1098254,7097648,37122,59716,451451,345386,528693,433592,3686630,81356,821342
2017-06-19,11274,386916,308748,70056,139909,1334345,185708,2177583,1556928,34324,32644,216462,1181583,240915,113301,19395,13104601,82972,7312,290170,2475263,402975,12425074,198152,213168,403414,2123829,359892,8782659,188820,12191234,78767,625202,64541,469570,464675,109176,942410,422817,129318,57696,14434,31803,74781,4076,388476,308174,119187,55161,3540436,28761,61887,52029,76463,4244,163313,3249355,0,78961,290405,57612,552177,216634,321168,472343,160707,138027,79863,34900,532903,563796,3177,67999,3446191,1608608,3389,1096816,1036822,1592980,24872,14594,205149,243210,699545,216774,2537376,31458,452150
2017-06-20,6180,544632,196264,108334,87042,1127481,267843,1705665,1806913,26226,50460,350550,1047704,353865,36458,9131,9064643,107542,11728,283918,2326684,487151,11922905,359044,257656,369092,2149090,201890,9574961,226014,15777778,112824,709929,34937,509997,569794,101943,983511,712247,131819,52640,27129,18516,67640,1770,499301,301769,85192,48911,4626549,29229,80878,91403,62118,5447,129887,2933062,0,61779,318849,41537,105379,186702,384264,514731,138332,161151,18977,43540,371904,263447,3995,49299,3729276,1506480,5045,1013639,374525,1565811,25593,40113,115550,548303,720335,341473,1881824,20205,281746
2017-06-21,6256,459132,292960,89752,92561,1091554,313210,1519583,1543017,29792,54400,269662,1128180,238755,284699,10798,12352520,129496,13407,315181,2467010,433810,10349360,227944,602160,476640,1852459,240994,8969078,408608,8863975,130574,446396,93424,492756,437343,165774,793041,490523,133423,66299,25651,29862,37339,8072,411246,369949,117380,66922,3102479,33664,144860,51253,84666,3502,146968,3025171,0,39708,208529,85953,125811,126820,356604,416645,124886,112605,44091,137910,411166,400515,5106,57796,2757269,1578946,4360,962996,367202,1461584,23159,16971,109888,301296,658064,387883,2200829,53538,288816
2017-06-22,6027,401022,477405,56071,92224,972327,253040,1499142,1612156,34472,33845,213818,1436608,291494,221366,7115,8256151,94596,15664,251636,2884562,270746,12531847,244439,286051,319297,1669732,156473,7182601,308160,11581164,111192,1286184,65273,524773,382259,119877,737941,543267,233032,24908,10554,17277,43302,4147,857708,299195,105625,47622,2679681,20441,109849,118514,43480,6240,83952,1908780,0,19576,297594,56699,76026,102687,461141,364155,140104,115128,43510,83640,392257,320559,4613,41377,2649048,1901817,6039,898290,182544,1716604,22242,26160,65894,283394,640318,251864,5877598,36403,297182
2017-06-23,4118,458352,283584,80586,64634,973214,552941,1922696,1362769,36540,27734,286010,1497917,218463,164980,63222,20530534,250318,8089,279007,2603281,285580,10036189,130432,466351,267587,1754285,81826,4665867,323364,9735894,65785,972148,37399,383687,254947,114764,585455,471777,148950,88108,10601,22599,46514,10124,453113,361343,64103,45004,2636249,40769,89427,183892,41139,3519,90284,1757429,0,37338,197757,54519,105852,117738,622217,305678,98107,68376,87373,30390,289551,227849,3877,26654,7260665,1650317,4641,800971,164873,1126893,51093,24311,201552,655776,1531932,168310,2290338,67171,238892
2017-06-26,2782,339014,270956,73322,57150,968030,294976,1401576,1260214,25918,18753,250051,1101405,215728,104521,12319,15333412,129092,9443,239415,2548809,320242,8979977,236988,195087,1079332,3087973,72383,5177697,230956,6866528,135687,1264084,40135,334933,284982,124899,621528,571931,108265,160803,21480,41490,39360,2336,328882,290409,55635,48315,2766244,11975,112626,72808,53246,3735,109243,4701418,0,13631,293523,35021,130882,145283,253696,348496,110792,214521,40111,49320,236866,215688,2909,41302,4745645,1430159,7361,914109,245415,1378521,36320,34415,163987,255550,898790,515300,2781614,48862,215129
